Timestamp,data_with_anomaly,Rain,anomaly
4/2/2023 3:00,2.5,0.0,0
4/2/2023 4:00,2.388,0.0,0
4/2/2023 5:00,2.303333333,0.0,0
4/2/2023 6:00,2.386666667,0.0,0
4/2/2023 7:00,2.27,0.0,0
4/2/2023 8:00,2.478,0.0,0
4/2/2023 9:00,2.73,0.0,0
4/2/2023 10:00,2.718333333,0.0,0
4/2/2023 11:00,3.064,0.0,0
4/2/2023 12:00,2.783333333,0.0,0
4/2/2023 13:00,3.083333333,0.0,0
4/2/2023 14:00,3.063333333,0.0,0
4/2/2023 15:00,3.051666667,0.0,0
4/2/2023 16:00,2.856666667,0.0,0
4/2/2023 17:00,2.96,0.0,0
4/2/2023 18:00,2.904,0.0,0
4/2/2023 19:00,2.865,0.0,0
4/2/2023 20:00,2.886666667,0.0,0
4/2/2023 21:00,3.198333333,0.0,0
4/2/2023 22:00,3.085,0.0,0
4/2/2023 23:00,2.865,0.0,0
4/3/2023 0:00,2.72,0.0,0
4/3/2023 1:00,2.575,0.0,0
4/3/2023 2:00,2.366,0.0,0
4/3/2023 3:00,2.35,0.0,0
4/3/2023 4:00,2.26,0.0,0
4/3/2023 5:00,2.281666667,0.0,0
4/3/2023 6:00,2.578,0.0,0
4/3/2023 7:00,2.68,0.0,0
4/3/2023 8:00,2.783333333,0.0,0
4/3/2023 9:00,2.783333333,0.0,0
4/3/2023 10:00,2.795,0.0,0
4/3/2023 11:00,2.845,0.0,0
4/3/2023 12:00,3.04,0.0,0
4/3/2023 13:00,2.95,0.0,0
4/3/2023 14:00,2.78,0.0,0
4/3/2023 15:00,2.835,0.0,0
4/3/2023 16:00,2.783333333,0.0,0
4/3/2023 17:00,2.731666667,0.0,0
4/3/2023 18:00,2.771666667,0.0,0
